customer_id,month,acquisition_channel,region,age_band,account_tier,monthly_fee,joined_on_promo
1728,2023-07,Outbound,Wales & NI,45-54,Silver,11,TRUE
1729,2023-07,Broker/IFA,Wales & NI,18-24,Gold,18,FALSE
1731,2023-07,Branch,London,65+,Gold,18,FALSE
1732,2023-07,Branch,North,18-24,Platinum,28,FALSE
1733,2023-07,Online,London,65+,Classic,0,TRUE
1736,2023-07,Online,Wales & NI,25-34,Classic,0,TRUE
1737,2023-07,Outbound,Midlands,25-34,Platinum,28,TRUE
1739,2023-07,Comparison Site,North,65+,Silver,11,TRUE
1740,2023-07,Branch,London,35-44,Gold,18,FALSE
1741,2023-07,Online,London,25-34,Platinum,28,TRUE
1744,2023-07,Referral,Midlands,55-64,Gold,18,FALSE
1745,2023-07,Online,South East,18-24,Silver,11,FALSE
1746,2023-07,Branch,London,45-54,Gold,18,FALSE
1747,2023-07,Comparison Site,Midlands,35-44,Gold,18,TRUE
1749,2023-07,Online,South East,55-64,Gold,18,FALSE
1750,2023-07,Comparison Site,Midlands,35-44,Silver,11,TRUE
1752,2023-07,Branch,South East,55-64,Silver,11,TRUE
1753,2023-07,Outbound,North,25-34,Silver,11,FALSE
1754,2023-07,Outbound,North,55-64,Silver,11,TRUE
1757,2023-07,Online,London,25-34,Platinum,28,FALSE
1760,2023-07,Referral,North,25-34,Gold,18,FALSE
1762,2023-07,Comparison Site,London,55-64,Silver,11,TRUE
1764,2023-07,Outbound,South East,25-34,Gold,18,FALSE
1765,2023-07,Referral,Midlands,55-64,Platinum,28,TRUE
1766,2023-07,Outbound,London,55-64,Gold,18,TRUE
1767,2023-07,Referral,Scotland,35-44,Gold,18,FALSE
1768,2023-07,Comparison Site,North,35-44,Gold,18,TRUE
1770,2023-07,Online,South East,35-44,Platinum,28,FALSE
1772,2023-07,Outbound,South East,45-54,Gold,18,TRUE
1773,2023-07,Online,Wales & NI,35-44,Platinum,28,FALSE
1775,2023-07,Comparison Site,Midlands,18-24,Silver,11,TRUE
1776,2023-07,Online,North,45-54,Classic,0,FALSE
1780,2023-07,Online,North,25-34,Silver,11,TRUE
1781,2023-07,Branch,South East,25-34,Platinum,28,TRUE
1784,2023-07,Outbound,North,65+,Silver,11,TRUE
1786,2023-07,Referral,Midlands,35-44,Gold,18,FALSE
1787,2023-07,Referral,South East,25-34,Platinum,28,FALSE
1789,2023-07,Referral,Midlands,45-54,Silver,11,FALSE
1790,2023-07,Broker/IFA,North,25-34,Platinum,28,FALSE
1791,2023-07,Comparison Site,South East,65+,Silver,11,TRUE
1792,2023-07,Online,South East,55-64,Silver,11,FALSE
1793,2023-07,Online,London,18-24,Platinum,28,TRUE
1794,2023-07,Comparison Site,London,35-44,Silver,11,FALSE
1796,2023-07,Online,Wales & NI,25-34,Classic,0,FALSE
1799,2023-07,Outbound,Scotland,45-54,Gold,18,TRUE
1800,2023-07,Comparison Site,North,18-24,Classic,0,TRUE
1802,2023-07,Online,North,25-34,Classic,0,TRUE
1803,2023-07,Referral,South East,45-54,Gold,18,FALSE
1805,2023-07,Outbound,South East,35-44,Gold,18,FALSE
1811,2023-07,Branch,Wales & NI,55-64,Classic,0,FALSE
1812,2023-07,Comparison Site,South East,35-44,Silver,11,TRUE
1813,2023-07,Comparison Site,North,55-64,Classic,0,TRUE
1814,2023-07,Online,Wales & NI,18-24,Gold,18,TRUE
1815,2023-07,Broker/IFA,Wales & NI,18-24,Platinum,28,FALSE
1816,2023-07,Referral,North,35-44,Platinum,28,FALSE
1817,2023-07,Branch,Midlands,35-44,Platinum,28,FALSE
1818,2023-07,Comparison Site,North,25-34,Silver,11,FALSE
1819,2023-07,Outbound,South East,55-64,Platinum,28,TRUE
1820,2023-07,Referral,Wales & NI,35-44,Platinum,28,FALSE
1821,2023-07,Comparison Site,London,25-34,Gold,18,TRUE
1823,2023-07,Referral,North,45-54,Gold,18,FALSE
1824,2023-07,Comparison Site,Scotland,55-64,Gold,18,FALSE
1825,2023-07,Comparison Site,Wales & NI,55-64,Classic,0,TRUE
1826,2023-07,Outbound,Wales & NI,18-24,Silver,11,TRUE
1827,2023-07,Online,North,25-34,Silver,11,TRUE
1828,2023-07,Outbound,London,18-24,Classic,0,TRUE
1829,2023-07,Online,North,18-24,Silver,11,TRUE
1831,2023-07,Referral,Scotland,18-24,Silver,11,FALSE
1832,2023-07,Online,London,45-54,Silver,11,FALSE
1833,2023-07,Referral,Scotland,55-64,Silver,11,FALSE
1834,2023-07,Outbound,London,45-54,Silver,11,FALSE
1837,2023-07,Online,Wales & NI,35-44,Silver,11,FALSE
1838,2023-07,Referral,South East,45-54,Platinum,28,FALSE
1839,2023-07,Referral,Midlands,65+,Platinum,28,FALSE
1842,2023-07,Online,South East,55-64,Gold,18,FALSE
1843,2023-07,Branch,Midlands,45-54,Silver,11,FALSE
1844,2023-07,Broker/IFA,Scotland,45-54,Gold,18,FALSE
1845,2023-07,Broker/IFA,London,18-24,Silver,11,FALSE
1846,2023-07,Branch,Scotland,25-34,Gold,18,FALSE
1848,2023-07,Referral,South East,25-34,Silver,11,FALSE
1853,2023-07,Branch,Midlands,65+,Platinum,28,FALSE
1854,2023-07,Referral,South East,55-64,Classic,0,TRUE
1855,2023-07,Online,Midlands,35-44,Silver,11,TRUE
1856,2023-07,Comparison Site,North,25-34,Silver,11,TRUE
1857,2023-07,Referral,North,45-54,Classic,0,FALSE
1860,2023-07,Broker/IFA,Midlands,25-34,Gold,18,FALSE
1861,2023-07,Comparison Site,London,25-34,Gold,18,TRUE
1863,2023-07,Comparison Site,Scotland,55-64,Gold,18,FALSE
1864,2023-07,Online,Scotland,25-34,Platinum,28,FALSE
1867,2023-07,Online,London,65+,Platinum,28,TRUE
1868,2023-07,Comparison Site,London,35-44,Silver,11,TRUE
1869,2023-07,Referral,London,55-64,Classic,0,FALSE
1871,2023-07,Online,North,35-44,Silver,11,FALSE
1873,2023-07,Comparison Site,London,25-34,Gold,18,FALSE
1874,2023-07,Broker/IFA,North,25-34,Platinum,28,FALSE
1875,2023-07,Comparison Site,Scotland,45-54,Platinum,28,TRUE
1876,2023-07,Branch,South East,45-54,Platinum,28,FALSE
1877,2023-07,Online,North,45-54,Silver,11,FALSE
1879,2023-07,Referral,Scotland,35-44,Classic,0,FALSE
1881,2023-07,Broker/IFA,North,35-44,Gold,18,FALSE
1883,2023-07,Broker/IFA,South East,45-54,Platinum,28,FALSE
1885,2023-07,Branch,South East,55-64,Gold,18,FALSE
1886,2023-07,Online,Midlands,18-24,Classic,0,FALSE
1888,2023-07,Referral,Wales & NI,45-54,Silver,11,FALSE
1889,2023-07,Online,North,18-24,Silver,11,TRUE
1893,2023-07,Online,London,55-64,Classic,0,FALSE
1894,2023-07,Online,Scotland,25-34,Classic,0,FALSE
1896,2023-07,Broker/IFA,South East,35-44,Gold,18,FALSE
1897,2023-07,Referral,Scotland,25-34,Gold,18,FALSE
1899,2023-07,Referral,London,25-34,Gold,18,FALSE
1900,2023-07,Comparison Site,North,25-34,Classic,0,TRUE
1903,2023-07,Branch,North,25-34,Platinum,28,FALSE
1905,2023-07,Referral,Scotland,45-54,Gold,18,FALSE
1906,2023-07,Branch,Midlands,45-54,Gold,18,FALSE
1909,2023-07,Online,London,35-44,Gold,18,TRUE
1910,2023-07,Online,South East,65+,Gold,18,FALSE
1911,2023-07,Online,Midlands,25-34,Platinum,28,TRUE
1912,2023-07,Referral,North,65+,Gold,18,TRUE
1913,2023-07,Branch,South East,18-24,Silver,11,FALSE
1914,2023-07,Online,Scotland,35-44,Classic,0,TRUE
1916,2023-07,Online,North,45-54,Gold,18,FALSE
1918,2023-07,Comparison Site,South East,35-44,Platinum,28,TRUE
1919,2023-07,Referral,London,25-34,Platinum,28,FALSE
1920,2023-07,Comparison Site,North,35-44,Silver,11,TRUE
1922,2023-07,Branch,North,25-34,Gold,18,FALSE
1925,2023-07,Referral,London,25-34,Silver,11,FALSE
1926,2023-07,Outbound,Midlands,35-44,Silver,11,FALSE
1927,2023-07,Comparison Site,North,55-64,Silver,11,TRUE
1928,2023-07,Comparison Site,London,45-54,Gold,18,FALSE
1930,2023-07,Broker/IFA,North,25-34,Gold,18,FALSE
1932,2023-07,Branch,South East,18-24,Platinum,28,FALSE
1934,2023-07,Broker/IFA,South East,35-44,Gold,18,FALSE
1935,2023-07,Online,Midlands,55-64,Silver,11,FALSE
1937,2023-07,Comparison Site,London,18-24,Gold,18,FALSE
1938,2023-07,Referral,North,25-34,Gold,18,TRUE
1939,2023-07,Comparison Site,London,35-44,Gold,18,TRUE
1940,2023-07,Branch,North,65+,Classic,0,FALSE
1941,2023-07,Referral,London,35-44,Gold,18,FALSE
1942,2023-07,Branch,North,18-24,Platinum,28,FALSE
1943,2023-07,Comparison Site,Midlands,18-24,Classic,0,FALSE
1944,2023-07,Comparison Site,Scotland,45-54,Silver,11,TRUE
1946,2023-07,Online,South East,18-24,Silver,11,FALSE
1947,2023-07,Referral,South East,65+,Silver,11,TRUE
1948,2023-07,Online,London,35-44,Silver,11,TRUE
1949,2023-07,Comparison Site,London,35-44,Classic,0,FALSE
1950,2023-07,Broker/IFA,Scotland,35-44,Platinum,28,FALSE
1952,2023-07,Branch,London,45-54,Platinum,28,FALSE
1953,2023-07,Broker/IFA,London,35-44,Gold,18,FALSE
1954,2023-07,Online,North,55-64,Silver,11,FALSE
1958,2023-07,Comparison Site,Midlands,45-54,Classic,0,FALSE
1959,2023-07,Referral,London,35-44,Silver,11,FALSE
1962,2023-07,Branch,Wales & NI,55-64,Platinum,28,FALSE
1963,2023-07,Online,Midlands,65+,Silver,11,TRUE
1964,2023-07,Outbound,South East,18-24,Classic,0,TRUE
1965,2023-07,Branch,South East,45-54,Gold,18,FALSE
1966,2023-07,Branch,South East,35-44,Classic,0,FALSE
1967,2023-07,Outbound,London,65+,Silver,11,FALSE
1968,2023-07,Outbound,Scotland,55-64,Silver,11,TRUE
1969,2023-07,Comparison Site,Scotland,25-34,Silver,11,TRUE
1970,2023-07,Comparison Site,Scotland,25-34,Gold,18,TRUE
1971,2023-07,Comparison Site,South East,45-54,Platinum,28,FALSE
1973,2023-07,Branch,North,65+,Silver,11,FALSE
1975,2023-07,Comparison Site,Scotland,35-44,Gold,18,FALSE
1976,2023-07,Branch,North,35-44,Gold,18,TRUE
1979,2023-07,Online,North,35-44,Silver,11,TRUE
1980,2023-07,Branch,South East,35-44,Gold,18,FALSE
1982,2023-07,Branch,South East,35-44,Gold,18,TRUE
1983,2023-07,Broker/IFA,Wales & NI,65+,Platinum,28,TRUE
1984,2023-07,Online,North,25-34,Silver,11,TRUE
1985,2023-07,Comparison Site,London,65+,Platinum,28,TRUE
1986,2023-07,Online,London,65+,Gold,18,FALSE
1988,2023-07,Outbound,North,35-44,Classic,0,FALSE
1992,2023-07,Branch,South East,18-24,Silver,11,FALSE
1996,2023-07,Online,South East,35-44,Gold,18,FALSE
1997,2023-07,Comparison Site,Midlands,25-34,Silver,11,TRUE
2000,2023-07,Online,London,65+,Platinum,28,FALSE
2001,2023-07,Online,Wales & NI,55-64,Gold,18,FALSE
2002,2023-07,Branch,London,55-64,Silver,11,FALSE
2004,2023-07,Branch,Midlands,45-54,Gold,18,FALSE
2005,2023-07,Branch,London,25-34,Platinum,28,FALSE
2006,2023-07,Branch,North,45-54,Gold,18,TRUE
2007,2023-07,Branch,London,25-34,Platinum,28,TRUE
2009,2023-07,Branch,North,55-64,Silver,11,FALSE
2010,2023-07,Outbound,South East,25-34,Gold,18,FALSE
2011,2023-07,Branch,South East,45-54,Gold,18,FALSE
2012,2023-07,Branch,Scotland,45-54,Gold,18,FALSE
2013,2023-07,Referral,Scotland,65+,Silver,11,TRUE
2014,2023-07,Comparison Site,London,55-64,Classic,0,TRUE
2016,2023-07,Referral,North,25-34,Platinum,28,FALSE
2018,2023-07,Online,Scotland,55-64,Classic,0,TRUE
2019,2023-07,Branch,London,35-44,Classic,0,FALSE
2020,2023-07,Online,North,18-24,Platinum,28,TRUE
2021,2023-07,Broker/IFA,South East,35-44,Platinum,28,FALSE
2022,2023-07,Branch,London,45-54,Gold,18,FALSE
2023,2023-07,Branch,South East,25-34,Gold,18,FALSE
2024,2023-07,Comparison Site,London,45-54,Gold,18,TRUE
2025,2023-07,Online,London,55-64,Platinum,28,TRUE
2026,2023-07,Comparison Site,Scotland,55-64,Silver,11,TRUE
2029,2023-07,Comparison Site,North,18-24,Silver,11,FALSE
2031,2023-07,Branch,South East,55-64,Gold,18,TRUE
2033,2023-07,Referral,London,45-54,Gold,18,FALSE
2034,2023-07,Online,North,25-34,Classic,0,FALSE
2035,2023-07,Online,Midlands,45-54,Platinum,28,TRUE
2036,2023-07,Comparison Site,Wales & NI,18-24,Classic,0,TRUE
2038,2023-07,Online,London,55-64,Silver,11,TRUE
2040,2023-07,Online,London,25-34,Platinum,28,FALSE
2041,2023-07,Online,North,65+,Platinum,28,TRUE
2042,2023-07,Branch,North,45-54,Platinum,28,TRUE
2043,2023-07,Broker/IFA,Wales & NI,18-24,Gold,18,FALSE
2045,2023-07,Referral,North,25-34,Platinum,28,FALSE
2046,2023-07,Online,London,45-54,Gold,18,TRUE
2048,2023-07,Branch,North,35-44,Gold,18,FALSE
2049,2023-07,Broker/IFA,South East,45-54,Gold,18,FALSE
2051,2023-07,Referral,Wales & NI,25-34,Gold,18,FALSE
2052,2023-07,Comparison Site,North,35-44,Classic,0,FALSE
2054,2023-07,Broker/IFA,Scotland,25-34,Platinum,28,FALSE
2056,2023-07,Online,North,25-34,Silver,11,TRUE
2057,2023-07,Comparison Site,North,55-64,Gold,18,TRUE
2058,2023-07,Comparison Site,South East,25-34,Classic,0,TRUE
2059,2023-07,Comparison Site,South East,18-24,Classic,0,TRUE
2062,2023-07,Branch,North,35-44,Gold,18,FALSE
2064,2023-07,Branch,South East,35-44,Classic,0,FALSE
2066,2023-07,Outbound,London,18-24,Silver,11,FALSE
2068,2023-07,Broker/IFA,South East,18-24,Platinum,28,FALSE
2073,2023-07,Outbound,Midlands,18-24,Silver,11,TRUE
2075,2023-07,Branch,North,35-44,Gold,18,TRUE
2076,2023-07,Branch,North,35-44,Gold,18,FALSE
2077,2023-07,Comparison Site,North,45-54,Silver,11,FALSE
2079,2023-07,Online,South East,25-34,Platinum,28,FALSE
2083,2023-07,Branch,Scotland,25-34,Silver,11,FALSE
2084,2023-07,Outbound,North,35-44,Gold,18,FALSE
2085,2023-07,Online,South East,35-44,Platinum,28,FALSE
2086,2023-07,Branch,North,18-24,Platinum,28,FALSE
2088,2023-07,Comparison Site,Scotland,45-54,Silver,11,FALSE
2091,2023-07,Broker/IFA,London,25-34,Gold,18,FALSE
2092,2023-07,Comparison Site,London,35-44,Silver,11,TRUE
2095,2023-07,Branch,South East,65+,Gold,18,FALSE
2096,2023-07,Comparison Site,North,65+,Silver,11,FALSE
2099,2023-07,Branch,Midlands,25-34,Platinum,28,FALSE
2100,2023-07,Online,London,45-54,Silver,11,FALSE
2102,2023-07,Referral,North,35-44,Gold,18,FALSE
2103,2023-07,Comparison Site,North,45-54,Classic,0,TRUE
2105,2023-07,Comparison Site,South East,55-64,Gold,18,FALSE
2106,2023-07,Branch,Scotland,25-34,Platinum,28,FALSE
2107,2023-07,Comparison Site,South East,45-54,Silver,11,TRUE
2108,2023-07,Branch,Midlands,45-54,Gold,18,FALSE
2109,2023-07,Comparison Site,London,25-34,Gold,18,FALSE
2110,2023-07,Online,North,35-44,Platinum,28,FALSE
2111,2023-07,Referral,Scotland,65+,Gold,18,FALSE
2112,2023-07,Online,Wales & NI,35-44,Classic,0,TRUE
2113,2023-07,Branch,North,25-34,Gold,18,FALSE
2114,2023-07,Online,South East,35-44,Silver,11,FALSE
2115,2023-07,Referral,Wales & NI,55-64,Gold,18,FALSE
2116,2023-07,Referral,South East,18-24,Platinum,28,TRUE
2117,2023-07,Comparison Site,Wales & NI,35-44,Silver,11,TRUE
2118,2023-07,Branch,South East,25-34,Silver,11,FALSE
2120,2023-07,Branch,Midlands,35-44,Classic,0,FALSE
2121,2023-07,Referral,North,35-44,Gold,18,FALSE
2122,2023-07,Referral,Midlands,45-54,Classic,0,FALSE
2123,2023-07,Branch,South East,25-34,Silver,11,TRUE
2125,2023-07,Referral,North,65+,Gold,18,FALSE
2126,2023-07,Branch,London,35-44,Silver,11,FALSE
2127,2023-07,Referral,Wales & NI,55-64,Platinum,28,FALSE
2128,2023-07,Broker/IFA,London,65+,Platinum,28,FALSE
2131,2023-07,Broker/IFA,Scotland,18-24,Gold,18,FALSE
2132,2023-07,Online,South East,45-54,Gold,18,FALSE
2134,2023-07,Broker/IFA,Wales & NI,65+,Silver,11,FALSE
2136,2023-07,Referral,North,55-64,Gold,18,FALSE
2138,2023-07,Comparison Site,North,25-34,Classic,0,FALSE
2140,2023-07,Comparison Site,Midlands,35-44,Classic,0,TRUE
2142,2023-07,Outbound,London,55-64,Classic,0,FALSE
2144,2023-07,Branch,South East,35-44,Gold,18,FALSE
2145,2023-07,Online,Scotland,35-44,Gold,18,TRUE
2146,2023-07,Comparison Site,Midlands,35-44,Silver,11,TRUE
2147,2023-07,Comparison Site,North,45-54,Classic,0,TRUE
2148,2023-07,Outbound,London,35-44,Gold,18,TRUE
2149,2023-07,Comparison Site,North,35-44,Silver,11,TRUE
2151,2023-07,Online,London,35-44,Silver,11,FALSE
2152,2023-07,Comparison Site,Midlands,55-64,Silver,11,TRUE
2153,2023-07,Comparison Site,London,65+,Classic,0,TRUE
2154,2023-07,Broker/IFA,South East,65+,Classic,0,FALSE
2155,2023-07,Online,South East,45-54,Platinum,28,TRUE
2156,2023-07,Online,London,18-24,Gold,18,FALSE
2157,2023-07,Outbound,South East,25-34,Silver,11,TRUE
2158,2023-07,Comparison Site,North,35-44,Silver,11,FALSE
2160,2023-07,Outbound,London,25-34,Gold,18,TRUE
2161,2023-07,Outbound,North,45-54,Classic,0,FALSE
2162,2023-07,Comparison Site,London,35-44,Gold,18,TRUE
2163,2023-07,Outbound,London,18-24,Gold,18,TRUE
2164,2023-07,Branch,London,25-34,Gold,18,FALSE
2165,2023-07,Comparison Site,North,65+,Gold,18,TRUE
2166,2023-07,Branch,South East,18-24,Gold,18,FALSE
2170,2023-07,Branch,South East,35-44,Platinum,28,FALSE
2171,2023-07,Broker/IFA,London,65+,Platinum,28,FALSE
2173,2023-07,Outbound,London,25-34,Gold,18,FALSE
2175,2023-07,Referral,London,18-24,Classic,0,FALSE
2177,2023-07,Online,Scotland,18-24,Gold,18,TRUE
2179,2023-07,Outbound,London,25-34,Gold,18,TRUE
2181,2023-07,Comparison Site,South East,55-64,Gold,18,FALSE
2183,2023-07,Online,North,25-34,Silver,11,FALSE
2184,2023-07,Online,Scotland,35-44,Classic,0,TRUE
2186,2023-07,Online,South East,35-44,Gold,18,FALSE
2187,2023-07,Branch,London,25-34,Platinum,28,TRUE
2188,2023-07,Branch,South East,35-44,Platinum,28,FALSE
2189,2023-07,Online,Scotland,25-34,Silver,11,TRUE
2190,2023-07,Referral,North,55-64,Platinum,28,TRUE
2191,2023-07,Referral,Scotland,45-54,Platinum,28,FALSE
2192,2023-07,Comparison Site,South East,25-34,Classic,0,TRUE
2193,2023-07,Online,Midlands,45-54,Silver,11,FALSE
2194,2023-07,Online,North,35-44,Platinum,28,FALSE
2195,2023-07,Outbound,North,55-64,Gold,18,TRUE
2196,2023-07,Referral,North,25-34,Gold,18,FALSE
2197,2023-07,Referral,North,35-44,Silver,11,FALSE
2198,2023-07,Outbound,Midlands,55-64,Silver,11,TRUE
2200,2023-07,Online,Midlands,25-34,Classic,0,FALSE
2201,2023-07,Referral,Wales & NI,25-34,Silver,11,FALSE
2202,2023-07,Comparison Site,London,25-34,Silver,11,TRUE
2203,2023-07,Referral,South East,35-44,Gold,18,FALSE
2204,2023-07,Referral,Wales & NI,25-34,Platinum,28,FALSE
2205,2023-07,Referral,London,35-44,Platinum,28,FALSE
2206,2023-07,Online,South East,65+,Silver,11,FALSE
2207,2023-07,Comparison Site,North,45-54,Classic,0,TRUE
2208,2023-07,Branch,South East,25-34,Gold,18,FALSE
2209,2023-07,Branch,London,35-44,Silver,11,FALSE
2210,2023-07,Branch,Midlands,55-64,Platinum,28,FALSE
2212,2023-07,Comparison Site,Scotland,35-44,Classic,0,TRUE
2213,2023-07,Branch,Midlands,35-44,Classic,0,FALSE
2214,2023-07,Online,South East,25-34,Silver,11,TRUE
2215,2023-07,Branch,North,55-64,Platinum,28,FALSE
2217,2023-07,Online,South East,45-54,Silver,11,TRUE
2219,2023-07,Branch,London,45-54,Gold,18,FALSE
2222,2023-07,Branch,South East,18-24,Platinum,28,TRUE
2223,2023-07,Referral,Midlands,18-24,Gold,18,FALSE
2224,2023-07,Online,South East,35-44,Platinum,28,TRUE
2225,2023-07,Referral,South East,25-34,Silver,11,FALSE
2226,2023-07,Referral,Midlands,35-44,Gold,18,FALSE
2227,2023-07,Broker/IFA,South East,18-24,Gold,18,FALSE
2228,2023-07,Outbound,North,18-24,Classic,0,TRUE
2229,2023-07,Online,Wales & NI,18-24,Platinum,28,FALSE
2231,2023-07,Branch,London,45-54,Gold,18,FALSE
2234,2023-07,Broker/IFA,South East,45-54,Gold,18,FALSE
2236,2023-07,Broker/IFA,North,45-54,Classic,0,FALSE
2237,2023-07,Broker/IFA,North,18-24,Silver,11,FALSE
2238,2023-07,Branch,London,25-34,Gold,18,FALSE
2240,2023-07,Outbound,North,65+,Platinum,28,TRUE
2241,2023-07,Comparison Site,Midlands,25-34,Gold,18,TRUE
2243,2023-07,Comparison Site,North,18-24,Gold,18,TRUE
2245,2023-07,Online,London,25-34,Gold,18,FALSE
2247,2023-07,Referral,London,35-44,Silver,11,FALSE
2248,2023-07,Broker/IFA,London,25-34,Gold,18,FALSE
2249,2023-07,Broker/IFA,London,25-34,Gold,18,TRUE
2251,2023-07,Branch,South East,35-44,Gold,18,FALSE
2253,2023-07,Comparison Site,London,45-54,Silver,11,TRUE
2255,2023-07,Online,Midlands,25-34,Silver,11,TRUE
2256,2023-07,Comparison Site,Midlands,45-54,Silver,11,TRUE
2257,2023-07,Online,Midlands,45-54,Silver,11,TRUE
2260,2023-07,Comparison Site,Midlands,25-34,Silver,11,FALSE
2261,2023-07,Outbound,South East,65+,Gold,18,TRUE
2263,2023-07,Branch,Scotland,25-34,Platinum,28,FALSE
2264,2023-07,Branch,Scotland,65+,Gold,18,FALSE
2265,2023-07,Online,London,45-54,Silver,11,FALSE
2266,2023-07,Branch,London,35-44,Platinum,28,TRUE
2267,2023-07,Online,North,45-54,Silver,11,FALSE
2269,2023-07,Online,Scotland,65+,Gold,18,TRUE
2270,2023-07,Referral,North,45-54,Platinum,28,TRUE
2271,2023-07,Comparison Site,North,18-24,Gold,18,TRUE
2272,2023-07,Online,Midlands,18-24,Platinum,28,FALSE
2273,2023-07,Online,London,45-54,Silver,11,TRUE
2274,2023-07,Comparison Site,London,25-34,Classic,0,TRUE
2275,2023-07,Outbound,London,35-44,Silver,11,TRUE
2276,2023-07,Branch,Midlands,35-44,Platinum,28,FALSE
2277,2023-07,Referral,North,35-44,Silver,11,TRUE
2278,2023-07,Online,London,18-24,Platinum,28,TRUE
2279,2023-07,Comparison Site,London,45-54,Gold,18,TRUE
2280,2023-07,Referral,North,25-34,Silver,11,FALSE
2282,2023-07,Branch,South East,35-44,Gold,18,FALSE
2283,2023-07,Branch,London,55-64,Platinum,28,FALSE
2286,2023-07,Outbound,Wales & NI,18-24,Gold,18,FALSE
2287,2023-07,Comparison Site,London,25-34,Silver,11,FALSE
2288,2023-07,Comparison Site,Midlands,65+,Silver,11,FALSE
2289,2023-07,Comparison Site,North,25-34,Classic,0,TRUE
2290,2023-07,Referral,London,35-44,Gold,18,FALSE
2292,2023-07,Comparison Site,Midlands,55-64,Silver,11,TRUE
2293,2023-07,Comparison Site,Scotland,65+,Silver,11,FALSE
2295,2023-07,Outbound,North,45-54,Gold,18,FALSE
2296,2023-07,Comparison Site,Wales & NI,55-64,Silver,11,FALSE
2298,2023-07,Comparison Site,Midlands,25-34,Silver,11,TRUE
2299,2023-07,Branch,North,25-34,Gold,18,FALSE
2300,2023-07,Comparison Site,South East,35-44,Gold,18,TRUE
2304,2023-07,Outbound,London,35-44,Gold,18,TRUE
2307,2023-07,Referral,Wales & NI,55-64,Silver,11,TRUE
2308,2023-07,Branch,London,18-24,Classic,0,FALSE
2309,2023-07,Online,South East,65+,Classic,0,TRUE
2310,2023-07,Comparison Site,South East,35-44,Gold,18,TRUE
2311,2023-07,Comparison Site,North,25-34,Silver,11,FALSE
2312,2023-07,Comparison Site,North,35-44,Gold,18,TRUE
2314,2023-07,Broker/IFA,North,65+,Gold,18,TRUE
2315,2023-07,Referral,South East,45-54,Classic,0,FALSE
2318,2023-07,Comparison Site,Wales & NI,55-64,Classic,0,FALSE
2320,2023-07,Outbound,North,18-24,Gold,18,FALSE
2321,2023-07,Comparison Site,London,25-34,Silver,11,TRUE
2322,2023-07,Branch,Midlands,65+,Gold,18,FALSE
2323,2023-07,Online,Wales & NI,25-34,Gold,18,FALSE
2324,2023-07,Outbound,South East,25-34,Gold,18,TRUE
2325,2023-07,Broker/IFA,Midlands,35-44,Gold,18,FALSE
2327,2023-07,Comparison Site,London,35-44,Classic,0,TRUE
2328,2023-07,Comparison Site,London,25-34,Gold,18,FALSE
2329,2023-07,Outbound,Midlands,25-34,Gold,18,TRUE
2330,2023-07,Referral,Scotland,35-44,Silver,11,FALSE
2332,2023-07,Outbound,Midlands,55-64,Gold,18,TRUE
2334,2023-07,Online,Midlands,18-24,Silver,11,FALSE
2335,2023-07,Comparison Site,North,25-34,Classic,0,FALSE
2336,2023-07,Comparison Site,Midlands,45-54,Classic,0,FALSE
2337,2023-07,Outbound,North,25-34,Silver,11,FALSE
