signup_month,last_active,tenure_months,channel,age_band,region,first_plan,last_plan,total_revenue,max_paid,joined_on_promo,ever_paid,churned,reason_code
2022-07,2024-12,30,Branch,25-34,South East,Silver,Platinum,603,28,False,True,False,
2022-07,2024-05,23,Comparison Site,45-54,London,Silver,Gold,306,18,True,True,True,
2022-07,2024-12,30,Online,55-64,London,Platinum,Platinum,672,28,True,True,False,
2022-07,2024-12,30,Comparison Site,55-64,Scotland,Silver,Silver,264,11,True,True,False,
2022-07,2023-06,12,Broker/IFA,55-64,Midlands,Platinum,Platinum,336,28,False,True,True,Moved abroad
2022-07,2023-02,8,Branch,18-24,London,Platinum,Platinum,224,28,False,True,True,Poor service
2022-07,2024-07,25,Comparison Site,18-24,North,Classic,Classic,176,11,False,True,True,Switched provider
2022-07,2022-07,1,Comparison Site,18-24,Midlands,Silver,Silver,11,11,False,True,True,
2022-07,2023-08,14,Branch,55-64,South East,Gold,Gold,144,18,True,True,True,
2022-07,2023-01,7,Comparison Site,25-34,London,Classic,Classic,0,0,True,False,True,
2022-07,2024-12,30,Referral,45-54,London,Silver,Silver,407,18,False,True,False,
2022-07,2024-12,30,Online,25-34,North,Classic,Gold,238,18,False,True,False,
2022-07,2024-12,30,Online,45-54,Midlands,Platinum,Platinum,672,28,True,True,False,
2022-07,2024-07,25,Comparison Site,18-24,Wales & NI,Classic,Silver,121,11,True,True,True,Fees too high
2022-07,2022-12,6,Branch,55-64,South East,Silver,Gold,87,18,False,True,True,
2022-07,2024-12,30,Online,55-64,London,Silver,Gold,418,18,True,True,False,
2022-07,2022-09,3,Online,55-64,South East,Classic,Classic,0,0,False,False,True,Unknown
2022-07,2024-12,30,Online,25-34,London,Gold,Gold,650,28,False,True,False,
2022-07,2024-12,30,Online,65+,North,Platinum,Platinum,672,28,True,True,False,
2022-07,2024-12,30,Branch,45-54,North,Platinum,Gold,592,28,True,True,False,
2022-07,2024-12,30,Broker/IFA,18-24,Wales & NI,Silver,Silver,498,18,False,True,False,
2022-07,2023-04,10,Broker/IFA,45-54,Scotland,Silver,Gold,145,18,False,True,True,
2022-07,2024-12,30,Referral,25-34,North,Gold,Platinum,810,28,False,True,False,
2022-07,2024-08,26,Online,45-54,London,Gold,Gold,360,18,True,True,True,
2022-07,2023-01,7,Online,25-34,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2022-07,2024-12,30,Branch,35-44,North,Platinum,Gold,620,28,False,True,False,
2022-07,2024-12,30,Broker/IFA,45-54,South East,Gold,Silver,512,18,False,True,False,
2022-07,2023-05,11,Online,55-64,Wales & NI,Classic,Silver,99,11,False,True,True,
2022-07,2024-12,30,Referral,25-34,Wales & NI,Silver,Gold,498,18,False,True,False,
2022-07,2024-12,30,Comparison Site,35-44,North,Classic,Classic,0,0,False,False,False,
2022-07,2023-01,7,Comparison Site,18-24,North,Silver,Silver,11,11,True,True,True,Poor service
2022-07,2024-12,30,Broker/IFA,25-34,Scotland,Gold,Silver,493,28,False,True,False,
2022-07,2022-12,6,Comparison Site,35-44,London,Silver,Silver,0,0,True,False,True,Fees too high
2022-07,2024-08,26,Online,25-34,North,Silver,Silver,220,11,True,True,True,Fees too high
2022-07,2024-12,30,Comparison Site,55-64,North,Silver,Gold,452,28,True,True,False,
2022-07,2024-03,21,Comparison Site,25-34,South East,Silver,Classic,44,11,True,True,True,
2022-07,2023-08,14,Comparison Site,18-24,South East,Classic,Classic,0,0,True,False,True,
2022-07,2023-02,8,Referral,65+,Midlands,Gold,Gold,144,18,False,True,True,Fees too high
2022-07,2023-04,10,Branch,35-44,Wales & NI,Gold,Gold,180,18,False,True,True,Unhappy with perks
2022-07,2024-12,30,Branch,35-44,North,Gold,Gold,750,28,False,True,False,
2022-07,2022-08,2,Comparison Site,35-44,Midlands,Classic,Classic,0,0,False,False,True,Fees too high
2022-07,2024-12,30,Branch,35-44,South East,Gold,Classic,215,18,False,True,False,
2022-07,2023-04,10,Comparison Site,45-54,London,Classic,Classic,0,0,True,False,True,
2022-07,2024-12,30,Outbound,18-24,London,Gold,Gold,477,18,False,True,False,
2022-07,2023-01,7,Branch,45-54,Midlands,Classic,Classic,0,0,False,False,True,Switched provider
2022-07,2024-12,30,Broker/IFA,18-24,South East,Platinum,Platinum,840,28,False,True,False,
2022-07,2022-07,1,Outbound,25-34,South East,Classic,Classic,0,0,True,False,True,Fees too high
2022-07,2023-02,8,Online,35-44,Midlands,Classic,Classic,0,0,False,False,True,Unknown
2022-07,2023-01,7,Online,25-34,Midlands,Classic,Classic,0,0,False,False,True,
2022-07,2022-07,1,Comparison Site,35-44,South East,Silver,Silver,11,11,False,True,True,Switched provider
2022-07,2024-12,30,Outbound,18-24,Midlands,Silver,Silver,264,11,True,True,False,
2022-07,2022-12,6,Comparison Site,18-24,Scotland,Gold,Gold,0,0,True,False,True,
2022-07,2024-07,25,Branch,35-44,North,Gold,Gold,342,18,True,True,True,Fees too high
2022-07,2024-12,30,Branch,35-44,North,Gold,Gold,519,18,False,True,False,
2022-07,2024-11,29,Comparison Site,45-54,North,Silver,Silver,319,11,False,True,True,Unknown
2022-07,2022-09,3,Comparison Site,25-34,Midlands,Classic,Classic,0,0,True,False,True,Poor service
2022-07,2024-12,30,Online,25-34,South East,Gold,Platinum,740,28,False,True,False,
2022-07,2022-09,3,Outbound,25-34,Scotland,Gold,Gold,0,0,True,False,True,Poor service
2022-07,2022-09,3,Outbound,35-44,South East,Classic,Classic,0,0,False,False,True,Poor service
2022-07,2022-12,6,Comparison Site,45-54,North,Classic,Classic,0,0,True,False,True,
2022-07,2024-12,30,Branch,25-34,Scotland,Gold,Platinum,434,28,False,True,False,
2022-07,2024-09,27,Outbound,35-44,North,Gold,Gold,486,18,False,True,True,
2022-07,2023-09,15,Online,35-44,South East,Platinum,Platinum,420,28,False,True,True,
2022-07,2024-12,30,Branch,18-24,North,Platinum,Platinum,840,28,False,True,False,
2022-07,2022-07,1,Outbound,65+,Scotland,Silver,Silver,11,11,False,True,True,Poor service
2022-07,2024-08,26,Comparison Site,45-54,Scotland,Silver,Silver,286,11,False,True,True,Fees too high
2022-07,2023-03,9,Broker/IFA,25-34,South East,Platinum,Platinum,252,28,False,True,True,
2022-07,2023-03,9,Outbound,35-44,Midlands,Classic,Silver,88,11,False,True,True,Poor service
2022-07,2024-12,30,Broker/IFA,25-34,London,Platinum,Gold,550,28,False,True,False,
2022-07,2024-04,22,Comparison Site,35-44,London,Silver,Silver,176,11,True,True,True,Poor service
2022-07,2023-01,7,Outbound,35-44,South East,Classic,Classic,0,0,True,False,True,Fees too high
2022-07,2022-12,6,Referral,35-44,South East,Silver,Classic,22,11,False,True,True,
2022-07,2024-12,30,Branch,65+,South East,Gold,Platinum,620,28,False,True,False,
2022-07,2024-12,30,Comparison Site,65+,North,Classic,Silver,198,11,False,True,False,
2022-07,2022-12,6,Online,45-54,North,Classic,Classic,0,0,False,False,True,
2022-07,2022-08,2,Comparison Site,35-44,South East,Classic,Classic,0,0,False,False,True,Poor service
2022-07,2024-12,30,Branch,25-34,Midlands,Gold,Platinum,750,28,False,True,False,
2022-07,2024-12,30,Online,45-54,London,Silver,Classic,264,11,False,True,False,
2022-07,2023-01,7,Online,25-34,South East,Platinum,Platinum,28,28,True,True,True,Unknown
2022-07,2024-12,30,Referral,35-44,North,Platinum,Platinum,650,28,False,True,False,
2022-07,2024-06,24,Comparison Site,45-54,North,Classic,Silver,22,11,True,True,True,
2022-07,2022-10,4,Comparison Site,35-44,London,Classic,Classic,0,0,False,False,True,Switched provider
2022-07,2024-01,19,Comparison Site,55-64,South East,Gold,Gold,342,18,False,True,True,Unhappy with perks
2022-07,2024-12,30,Branch,25-34,Scotland,Gold,Gold,710,28,False,True,False,
2022-07,2024-12,30,Comparison Site,45-54,South East,Silver,Gold,334,18,True,True,False,Unhappy with perks
2022-07,2024-12,30,Branch,45-54,Midlands,Platinum,Gold,473,28,False,True,False,
2022-07,2024-12,30,Comparison Site,25-34,London,Silver,Gold,526,18,False,True,False,
2022-07,2024-12,30,Online,35-44,North,Gold,Gold,630,28,False,True,False,Unhappy with perks
2022-07,2024-12,30,Referral,65+,Scotland,Gold,Platinum,572,28,False,True,False,
2022-07,2023-12,18,Online,35-44,Wales & NI,Silver,Classic,55,11,True,True,True,Poor service
2022-07,2024-12,30,Branch,25-34,North,Gold,Gold,540,18,False,True,False,
2022-07,2024-01,19,Online,35-44,South East,Silver,Silver,198,11,False,True,True,
2022-07,2024-12,30,Referral,55-64,Wales & NI,Gold,Gold,435,18,False,True,False,
2022-07,2024-12,30,Referral,18-24,South East,Platinum,Gold,522,28,True,True,False,
2022-07,2024-12,30,Comparison Site,35-44,Wales & NI,Classic,Silver,198,11,True,True,False,
2022-07,2024-12,30,Branch,25-34,South East,Classic,Silver,256,18,False,True,False,
2022-07,2023-04,10,Comparison Site,18-24,North,Silver,Classic,0,0,True,False,True,
2022-07,2023-08,14,Branch,35-44,Midlands,Silver,Classic,99,11,False,True,True,Unknown
2022-07,2024-12,30,Referral,35-44,North,Silver,Platinum,511,28,False,True,False,
2022-07,2024-12,30,Referral,45-54,Midlands,Classic,Silver,110,11,False,True,False,
2022-08,2024-12,29,Branch,25-34,South East,Silver,Gold,267,18,True,True,False,
2022-08,2023-01,6,Outbound,45-54,South East,Classic,Classic,0,0,False,False,True,Poor service
2022-08,2024-12,29,Referral,65+,North,Platinum,Platinum,722,28,False,True,False,
2022-08,2024-10,27,Branch,35-44,London,Classic,Classic,55,11,False,True,True,Unknown
2022-08,2024-12,29,Referral,55-64,Wales & NI,Platinum,Platinum,812,28,False,True,False,
2022-08,2024-12,29,Broker/IFA,65+,London,Platinum,Platinum,812,28,False,True,False,
2022-08,2023-02,7,Online,35-44,Midlands,Silver,Classic,33,11,False,True,True,
2022-08,2022-10,3,Comparison Site,45-54,South East,Classic,Classic,0,0,False,False,True,
2022-08,2024-12,29,Broker/IFA,18-24,Scotland,Silver,Platinum,503,28,False,True,False,
2022-08,2024-12,29,Online,45-54,South East,Platinum,Silver,481,28,False,True,False,
2022-08,2023-05,10,Branch,35-44,Midlands,Silver,Silver,110,11,False,True,True,Switched provider
2022-08,2024-12,29,Broker/IFA,65+,Wales & NI,Gold,Silver,396,18,False,True,False,
2022-08,2023-01,6,Referral,35-44,Midlands,Classic,Classic,0,0,False,False,True,Moved abroad
2022-08,2024-12,29,Referral,55-64,North,Silver,Platinum,505,28,False,True,False,
2022-08,2023-02,7,Outbound,25-34,North,Silver,Silver,11,11,True,True,True,
2022-08,2024-11,28,Comparison Site,25-34,North,Classic,Gold,250,18,False,True,True,
2022-08,2022-09,2,Comparison Site,45-54,North,Classic,Classic,0,0,True,False,True,Switched provider
2022-08,2023-10,15,Comparison Site,35-44,Midlands,Classic,Classic,0,0,True,False,True,Switched provider
2022-08,2022-09,2,Comparison Site,35-44,Wales & NI,Classic,Classic,0,0,True,False,True,Switched provider
2022-08,2024-12,29,Outbound,55-64,London,Silver,Classic,88,11,False,True,False,
2022-08,2022-09,2,Online,35-44,Scotland,Classic,Classic,0,0,True,False,True,
2022-08,2024-10,27,Branch,35-44,South East,Platinum,Gold,506,28,False,True,True,Bereavement
2022-08,2024-12,29,Online,35-44,Scotland,Gold,Platinum,524,28,True,True,False,
2022-08,2023-07,12,Comparison Site,35-44,Midlands,Silver,Silver,66,11,True,True,True,
2022-08,2024-06,23,Comparison Site,45-54,North,Classic,Classic,0,0,True,False,True,Fees too high
2022-08,2024-12,29,Outbound,35-44,London,Gold,Gold,400,18,True,True,False,
2022-08,2023-08,13,Comparison Site,35-44,North,Classic,Silver,55,11,True,True,True,
2022-08,2023-02,7,Referral,25-34,South East,Silver,Silver,77,11,False,True,True,Bereavement
2022-08,2024-05,22,Online,35-44,London,Silver,Silver,242,11,False,True,True,
2022-08,2024-09,26,Comparison Site,55-64,Midlands,Classic,Gold,290,18,True,True,True,
2022-08,2023-08,13,Comparison Site,65+,London,Classic,Classic,0,0,True,False,True,
2022-08,2024-08,25,Broker/IFA,65+,South East,Classic,Classic,0,0,False,False,True,Unknown
2022-08,2024-12,29,Online,45-54,South East,Silver,Gold,473,28,True,True,False,
2022-08,2024-12,29,Online,18-24,London,Silver,Gold,452,18,False,True,False,
2022-08,2024-12,29,Outbound,25-34,South East,Silver,Classic,231,11,True,True,False,
2022-08,2024-12,29,Comparison Site,35-44,North,Silver,Silver,354,18,False,True,False,
2022-08,2023-02,7,Online,35-44,North,Classic,Classic,0,0,True,False,True,
2022-08,2024-12,29,Outbound,25-34,London,Silver,Platinum,417,28,True,True,False,
2022-08,2023-09,14,Outbound,45-54,North,Classic,Classic,0,0,False,False,True,Poor service
2022-08,2024-10,27,Comparison Site,35-44,London,Silver,Silver,350,18,True,True,True,Fees too high
2022-08,2024-12,29,Outbound,18-24,London,Gold,Classic,285,18,True,True,False,
2022-08,2024-12,29,Branch,25-34,London,Silver,Platinum,489,28,False,True,False,
2022-08,2024-07,24,Comparison Site,65+,North,Gold,Gold,324,18,True,True,True,Unknown
2022-08,2024-07,24,Branch,18-24,South East,Silver,Silver,376,18,False,True,True,Poor service
2022-08,2022-09,2,Outbound,25-34,North,Classic,Classic,0,0,True,False,True,
2022-08,2023-02,7,Comparison Site,35-44,Wales & NI,Classic,Classic,0,0,True,False,True,Moved abroad
2022-08,2023-04,9,Online,55-64,Wales & NI,Classic,Classic,0,0,True,False,True,
2022-08,2024-12,29,Branch,35-44,South East,Platinum,Platinum,812,28,False,True,False,
2022-08,2024-12,29,Broker/IFA,65+,London,Platinum,Platinum,812,28,False,True,False,
2022-08,2023-02,7,Online,65+,South East,Silver,Silver,11,11,True,True,True,
2022-08,2024-06,23,Outbound,25-34,London,Silver,Silver,294,18,False,True,True,Moved abroad
2022-08,2023-02,7,Online,45-54,Midlands,Silver,Silver,77,11,False,True,True,Poor service
2022-08,2024-12,29,Referral,18-24,London,Silver,Classic,77,11,False,True,False,
2022-08,2023-03,8,Comparison Site,65+,North,Silver,Gold,116,18,False,True,True,Switched provider
2022-08,2024-12,29,Online,18-24,Scotland,Gold,Platinum,464,28,True,True,False,
2022-08,2023-05,10,Outbound,25-34,Wales & NI,Classic,Classic,0,0,False,False,True,Switched provider
2022-08,2024-12,29,Outbound,25-34,London,Silver,Silver,351,18,True,True,False,
2022-08,2023-01,6,Outbound,18-24,Wales & NI,Silver,Silver,0,0,True,False,True,Fees too high
2022-08,2023-08,13,Comparison Site,55-64,South East,Gold,Gold,234,18,False,True,True,
2022-08,2022-10,3,Comparison Site,65+,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2022-08,2024-04,21,Online,25-34,North,Silver,Silver,231,11,False,True,True,Moved abroad
2022-08,2024-05,22,Online,35-44,Scotland,Classic,Classic,0,0,True,False,True,Fees too high
2022-08,2022-08,1,Online,35-44,Midlands,Classic,Classic,0,0,False,False,True,
2022-08,2024-12,29,Online,35-44,South East,Platinum,Gold,602,28,False,True,False,
2022-08,2024-12,29,Branch,25-34,London,Platinum,Platinum,644,28,True,True,False,
2022-08,2023-12,17,Branch,35-44,South East,Platinum,Platinum,476,28,False,True,True,Poor service
2022-08,2023-12,17,Online,25-34,Scotland,Silver,Silver,121,11,True,True,True,Switched provider
2022-08,2024-12,29,Referral,55-64,North,Gold,Platinum,594,28,True,True,False,
2022-08,2024-12,29,Referral,45-54,Scotland,Silver,Platinum,718,28,False,True,False,
2022-08,2024-12,29,Comparison Site,25-34,South East,Silver,Classic,33,11,True,True,False,
2022-08,2024-12,29,Online,45-54,Midlands,Silver,Silver,319,11,False,True,False,
2022-08,2024-04,21,Online,35-44,North,Silver,Gold,443,28,False,True,True,Bereavement
2022-08,2024-04,21,Outbound,55-64,North,Gold,Gold,270,18,True,True,True,Switched provider
2022-08,2024-12,29,Referral,25-34,North,Silver,Platinum,619,28,False,True,False,
2022-08,2024-12,29,Referral,35-44,North,Silver,Silver,319,11,False,True,False,
2022-08,2024-12,29,Outbound,55-64,Midlands,Silver,Platinum,431,28,True,True,False,
2022-08,2022-08,1,Branch,35-44,London,Silver,Silver,11,11,False,True,True,Unknown
2022-08,2023-07,12,Online,25-34,Midlands,Classic,Classic,33,11,False,True,True,Switched provider
2022-08,2024-04,21,Referral,25-34,Wales & NI,Classic,Silver,143,11,False,True,True,Poor service
2022-08,2024-12,29,Comparison Site,25-34,London,Silver,Silver,253,11,True,True,False,
2022-08,2024-12,29,Referral,35-44,South East,Gold,Platinum,642,28,False,True,False,
2022-08,2024-12,29,Referral,25-34,Wales & NI,Gold,Gold,662,28,False,True,False,
2022-08,2024-03,20,Referral,35-44,London,Platinum,Gold,480,28,False,True,True,
2022-08,2024-12,29,Online,65+,South East,Classic,Silver,242,11,False,True,False,
2022-08,2023-09,14,Comparison Site,45-54,North,Classic,Classic,0,0,True,False,True,
2022-08,2024-12,29,Branch,25-34,South East,Gold,Gold,508,18,False,True,False,
2022-08,2024-07,24,Branch,35-44,London,Silver,Silver,292,18,False,True,True,
2022-08,2024-12,29,Branch,55-64,Midlands,Platinum,Platinum,742,28,False,True,False,
2022-08,2022-08,1,Referral,35-44,Midlands,Silver,Silver,11,11,False,True,True,
2022-08,2024-02,19,Comparison Site,35-44,Scotland,Classic,Silver,77,11,True,True,True,
2022-08,2024-12,29,Branch,35-44,Midlands,Classic,Silver,176,11,False,True,False,
2022-08,2024-12,29,Online,25-34,South East,Silver,Gold,316,18,True,True,False,
2022-08,2024-12,29,Branch,55-64,North,Silver,Platinum,721,28,False,True,False,
2022-08,2022-09,2,Comparison Site,65+,South East,Classic,Classic,0,0,True,False,True,Fees too high
2022-08,2024-12,29,Online,45-54,South East,Silver,Classic,209,11,True,True,False,
2022-08,2022-10,3,Online,35-44,North,Classic,Classic,0,0,True,False,True,Fees too high
2022-08,2024-12,29,Branch,45-54,London,Gold,Silver,508,18,False,True,False,
2022-08,2022-11,4,Online,25-34,London,Platinum,Gold,92,28,False,True,True,
2022-08,2023-02,7,Comparison Site,25-34,South East,Silver,Silver,11,11,True,True,True,Moved abroad
2022-08,2024-12,29,Branch,18-24,South East,Platinum,Gold,634,28,True,True,False,
2022-08,2024-12,29,Referral,18-24,Midlands,Gold,Platinum,652,28,False,True,False,
2022-08,2024-12,29,Online,35-44,South East,Platinum,Platinum,644,28,True,True,False,
2022-08,2024-12,29,Referral,25-34,South East,Silver,Gold,396,18,False,True,False,
2022-08,2024-12,29,Referral,35-44,Midlands,Silver,Gold,494,18,False,True,False,
2022-08,2024-12,29,Broker/IFA,18-24,South East,Silver,Gold,480,18,False,True,False,
2022-08,2024-12,29,Outbound,18-24,North,Silver,Gold,185,18,True,True,False,
2022-08,2024-12,29,Online,18-24,Wales & NI,Platinum,Platinum,812,28,False,True,False,
2022-08,2023-06,11,Comparison Site,25-34,Midlands,Silver,Silver,55,11,True,True,True,
2022-08,2024-12,29,Branch,45-54,London,Silver,Silver,480,18,False,True,False,
2022-08,2022-10,3,Comparison Site,35-44,London,Classic,Classic,0,0,True,False,True,Moved abroad
2022-08,2022-09,2,Comparison Site,18-24,Midlands,Silver,Silver,0,0,True,False,True,Fees too high
2022-08,2024-12,29,Broker/IFA,45-54,South East,Gold,Platinum,682,28,False,True,False,
2022-08,2022-08,1,Outbound,18-24,Scotland,Gold,Gold,18,18,False,True,True,
2022-08,2024-12,29,Broker/IFA,45-54,North,Silver,Classic,99,11,False,True,False,
2022-08,2024-12,29,Broker/IFA,18-24,North,Silver,Classic,143,11,False,True,False,
2022-08,2024-12,29,Branch,25-34,London,Classic,Gold,433,18,False,True,False,
2022-08,2023-04,9,Online,25-34,Midlands,Classic,Classic,0,0,False,False,True,
2022-08,2024-12,29,Outbound,65+,North,Platinum,Platinum,644,28,True,True,False,
2022-08,2024-03,20,Comparison Site,25-34,Midlands,Gold,Gold,252,18,True,True,True,
2022-08,2022-12,5,Online,55-64,Midlands,Silver,Silver,0,0,True,False,True,
